Sequencing_Well,State,Subanalysis,Legume.subfamily,Rosaceae.subfamily,Family,Tribe,Taxon in Tree,scientificName_Voucher,scientificNameAuthorship,Provider.acronym,Provider.identifier,UUID
FMN_P016_WB08,Present,Caesalpinioideae,Caesalpinioideae,NA,Leguminosae,Piptadenia_Group,Mimosa aurivillus,Mimosa aurivillus,Mart.,CAS,,71b45743-d399-47ac-a0a7-7d81d36ef135
FMN_P031_WH04,Present,Caesalpinioideae,Caesalpinioideae,NA,Leguminosae,Piptadenia_Group,Mimosa bahamensis,Mimosa bahamensis,Benth.,CAS,,71a4bfed-e9be-4b3f-b76c-5a888e99cf4d
FMN_P031_WH06,Present,Caesalpinioideae,Caesalpinioideae,NA,Leguminosae,Piptadenia_Group,Mimosa benthamii,Mimosa benthamii,J.F.Macbr.,CAS,,71b03d03-28ec-4a2e-88ec-c04aaa8d3572
FMN_P016_WC06,Present,Caesalpinioideae,Caesalpinioideae,NA,Leguminosae,Piptadenia_Group,Mimosa bimucronata,Mimosa bimucronata,(DC.) Kuntze,CAS,,71b57190-9a1f-4521-a9e0-24415b66acde
KIB_P025_WC05,Present,Caesalpinioideae,Caesalpinioideae,NA,Leguminosae,Piptadenia_Group,Mimosa bonplandii,Mimosa bonplandii,Benth.,TEXAS,Burkart 30890,182cc055-968e-45c0-8099-ab21ff24850d
FMN_P062_WF03,Present,Caesalpinioideae,Caesalpinioideae,NA,Leguminosae,Piptadenia_Group,Mimosa borealis,Mimosa borealis,A.Gray,CAS,,72478383-5f25-48a8-8565-9257abe59395
KIB_P028_WB01,Present,Caesalpinioideae,Caesalpinioideae,NA,Leguminosae,Piptadenia_Group,Mimosa brachycarpa,Mimosa brachycarpa,Benth.,F,1945305,a9c6cead-ef33-42ef-bc4d-e26a1d958d0a
FMN_P015_WD06,Present,Caesalpinioideae,Caesalpinioideae,NA,Leguminosae,Piptadenia_Group,Mimosa brandegeei,Mimosa distachya,Cav.,CAS,,be1f53ca-2011-4489-90ec-a64fc8ba5e97
KIB_P024_WG08,Present,Caesalpinioideae,Caesalpinioideae,NA,Leguminosae,Piptadenia_Group,Mimosa brandegeei,Mimosa brandegeei,Robinson,TEXAS,230186,1f6b9b55-d729-4ee9-bc3b-dcf1bc90aeb5
FMN_P015_WD04,Present,Caesalpinioideae,Caesalpinioideae,NA,Leguminosae,Piptadenia_Group,Mimosa brandegei,Mimosa brandegei,B.L. Rob.,CAS,,7338d78b-4314-4dbe-b09c-b41aa9266c52
FMN_P015_WD09,Present,Caesalpinioideae,Caesalpinioideae,NA,Leguminosae,Piptadenia_Group,Mimosa brevispicata,Mimosa brevispicata,Britton & Rose,CAS,,be54a18b-8f00-46c1-999a-ba5765d0b7cb
FMN_P015_WB09,Present,Caesalpinioideae,Caesalpinioideae,NA,Leguminosae,Piptadenia_Group,Mimosa caerulea,Mimosa micheliana,Robinson,CAS,,bddbc070-c39b-43e5-8292-9c3a5074ee10
FMN_P016_WC07,Present,Caesalpinioideae,Caesalpinioideae,NA,Leguminosae,Piptadenia_Group,Mimosa caerulea,Mimosa caerulea,Rose,CAS,,71bae0be-4aef-4f99-9dfc-f18511f548fc
KIB_P020_WC03,Present,Caesalpinioideae,Caesalpinioideae,NA,Leguminosae,Piptadenia_Group,Mimosa caesalpiniifolia,Mimosa caesalpiniifolia,Benth.,BRIT,NLU0165654,7547d0ac-8403-4342-9f38-ae450f25d96b
KIB_P028_WB02,Present,Caesalpinioideae,Caesalpinioideae,NA,Leguminosae,Piptadenia_Group,Mimosa cainguensis,Mimosa cainguensis,Burkart,F,V0163629F,aafd9b9f-683b-4835-ad80-41d4715f83b8
KIB_P024_WG07,Present,Caesalpinioideae,Caesalpinioideae,NA,Leguminosae,Piptadenia_Group,Mimosa calcicola,Mimosa calcicola,Robinson,TEXAS,230221,1f8a3652-6a82-467a-a57b-d5422c2f95ad
FMN_P016_WC08,Present,Caesalpinioideae,Caesalpinioideae,NA,Leguminosae,Piptadenia_Group,Mimosa camporum,Mimosa camporum,Benth.,CAS,452204,71b27794-c33a-4a40-b967-e65b6e2869ea
KIB_P024_WG06,Present,Caesalpinioideae,Caesalpinioideae,NA,Leguminosae,Piptadenia_Group,Mimosa chaetocarpa,Mimosa chaetocarpa,Brandegee,TEXAS,230218,1850a2c3-66ef-47e8-aeef-e8b24b7f06f9
FMN_P016_WC10,Present,Caesalpinioideae,Caesalpinioideae,NA,Leguminosae,Piptadenia_Group,Mimosa claussenii,Mimosa claussenii,Benth.,CAS,,71b2f55e-4a86-46eb-b45d-abbd540e440d
KIB_P030_WE07,Present,Caesalpinioideae,Caesalpinioideae,NA,Leguminosae,Piptadenia_Group,Mimosa colombiana,Mimosa colombiana,Britton & Killip,F,V0163689F,aaf101fd-a1cb-4f9c-9390-fb6cc5c62578
KIB_P021_WG03,Present,Caesalpinioideae,Caesalpinioideae,NA,Leguminosae,Piptadenia_Group,Mimosa congestifolia,Mimosa congestifolia,Burkart,BRIT,Ribas 940,63cf760e-d909-440d-b824-cb139cbe32ea
KIB_P028_WB03,Present,Caesalpinioideae,Caesalpinioideae,NA,Leguminosae,Piptadenia_Group,Mimosa cordistipula,Mimosa cordistipula,Benth.,F,2305597,aac4aa0a-becb-41fd-811d-98bf3d863bfd
FMN_P016_WC11,Present,Caesalpinioideae,Caesalpinioideae,NA,Leguminosae,Piptadenia_Group,Mimosa costenya,Mimosa costenya,McVaugh,CAS,,719fc07e-4e80-4bd2-bed5-74fe8ac5ee29
KIB_P028_WB04,Present,Caesalpinioideae,Caesalpinioideae,NA,Leguminosae,Piptadenia_Group,Mimosa cruenta,Mimosa cruenta,Benth.,F,V0163701F,aae2ccd8-89f1-4ebc-bef7-0d6249f4ed16
KIB_P030_WC08,Present,Caesalpinioideae,Caesalpinioideae,NA,Leguminosae,Piptadenia_Group,Mimosa cyclophylla,Mimosa cyclophylla,Taub.,BRIT,Irwin 12609,6adfde9b-c0d7-4928-8851-0dab6501bd57
KIB_P025_WC07,Present,Caesalpinioideae,Caesalpinioideae,NA,Leguminosae,Piptadenia_Group,Mimosa daleoides,Mimosa daleoides,Benth.,TEXAS,Hatschbach 52554,1ac47428-2cc3-47f7-acdf-58bc077e03ee
FMN_P016_WC12,Present,Caesalpinioideae,Caesalpinioideae,NA,Leguminosae,Piptadenia_Group,Mimosa deamii,Mimosa deamii,Robinson,CAS,,7196635b-3f90-488f-8932-6214c60d1148
FMN_P016_WD02,Present,Caesalpinioideae,Caesalpinioideae,NA,Leguminosae,Piptadenia_Group,Mimosa debilis,Mimosa debilis,Willd.,CAS,,718d2945-3959-48ea-8e27-f1f8651d8730
KIB_P020_WH03,Present,Caesalpinioideae,Caesalpinioideae,NA,Leguminosae,Piptadenia_Group,Mimosa debilis var. debilis,Mimosa glaucescens,Poir.,BRIT,Irwin 25874,685d38a5-599a-4f7f-b84c-b5d2ff878d33
KIB_P025_WB07,Present,Caesalpinioideae,Caesalpinioideae,NA,Leguminosae,Piptadenia_Group,Mimosa debilis var. debilis,Mimosa nuda,Benth.,TEXAS,Silva 1864,1a581758-48d3-4bd7-9e2c-9d97ce01414e
KIB_P028_WD06,Present,Caesalpinioideae,Caesalpinioideae,NA,Leguminosae,Piptadenia_Group,Mimosa decorticans,Mimosa decorticans,Barneby,F,V0163773F,aad3d0af-48f4-4975-aa9b-79b011414fda
FMN_P016_WD01,Present,Caesalpinioideae,Caesalpinioideae,NA,Leguminosae,Piptadenia_Group,Mimosa depauperata,Mimosa depauperata,Benth.,CAS,,7191831b-7a71-4f16-87fb-236301f3843c
FMN_P007_WH08,Present,Caesalpinioideae,Caesalpinioideae,NA,Leguminosae,Piptadenia_Group,Mimosa diplotricha,Mimosa diplotricha,Sauvalle,CAS,,be3ac933-36c1-48bc-a5bf-fa4bb68b1e1d
FMN_P012_WA05,Present,Caesalpinioideae,Caesalpinioideae,NA,Leguminosae,Piptadenia_Group,Mimosa diplotricha var. diplotricha,Mimosa invisa,Colla,CAS,454553,73951375-3980-4f61-9d9b-7e6c0092e659
FMN_P011_WG12,Present,Caesalpinioideae,Caesalpinioideae,NA,Leguminosae,Piptadenia_Group,Mimosa distachya var. distachya,Mimosa purpurascens,Robinson,CAS,,735e2f26-fa50-4ecb-b2dd-49748ca64ab7
FMN_P012_WA09,Present,Caesalpinioideae,Caesalpinioideae,NA,Leguminosae,Piptadenia_Group,Mimosa distachya var. laxiflora,Mimosa laxiflora,Benth.,CAS,,73896837-f54b-4d3e-affb-01bd59e4b9e3
FMN_P015_WB05,Present,Caesalpinioideae,Caesalpinioideae,NA,Leguminosae,Piptadenia_Group,Mimosa distachya var. oligacantha,Mimosa oligacantha,DC.,CAS,,bdd15a6d-3d9d-42ad-8209-3c5bc549514a
KIB_P025_WC06,Present,Caesalpinioideae,Caesalpinioideae,NA,Leguminosae,Piptadenia_Group,Mimosa distans,Mimosa distans,Benth.,TEXAS,Barneby 1984,1a9947fe-40b4-4aea-8ff9-37b2194cb163
KIB_P025_WC04,Present,Caesalpinioideae,Caesalpinioideae,NA,Leguminosae,Piptadenia_Group,Mimosa diversifolia,Mimosa diversifolia,Micheli,TEXAS,Schwindt 1385,191bbf3c-7c59-4cb8-98e6-aad6b042271b
KIB_P025_WC03,Present,Caesalpinioideae,Caesalpinioideae,NA,Leguminosae,Piptadenia_Group,Mimosa diversipila,Mimosa diversipila,Micheli,TEXAS,Schinini 274,19038353-9d68-4f43-9360-a77de11caafc
KIB_P025_WC02,Present,Caesalpinioideae,Caesalpinioideae,NA,Leguminosae,Piptadenia_Group,Mimosa dolens,Mimosa dolens,Vell.,TEXAS,Vargas 40744,192f70c0-80a3-44cb-acaa-f9944269057d
FMN_P016_WC05,Present,Caesalpinioideae,Caesalpinioideae,NA,Leguminosae,Piptadenia_Group,Mimosa dolens subsp. acerba,Mimosa acerba,Benth.,CAS,,720971be-f2d2-4cfc-aa1d-ced28e43465f
KIB_P025_WB08,Present,Caesalpinioideae,Caesalpinioideae,NA,Leguminosae,Piptadenia_Group,Mimosa dolens var. anisitsii,Mimosa meticulosa,Mart.,TEXAS,Ribas 1819,1a5816f7-aefb-46af-8364-40c471a0a2b4
FMN_P015_WD07,Present,Caesalpinioideae,Caesalpinioideae,NA,Leguminosae,Piptadenia_Group,Mimosa dormiens,Mimosa dormiens,Willd.,CAS,,be114c04-8ebc-4926-9949-a49ebb1cf4ff
KIB_P021_WG09,Present,Caesalpinioideae,Caesalpinioideae,NA,Leguminosae,Piptadenia_Group,Mimosa dryandroides,Mimosa dryandroides,Taub.,BRIT,Kummrow 2598,63a9ff5a-e678-4e7e-87c3-cbea0ce9f1cd
FMN_P011_WG09,Present,Caesalpinioideae,Caesalpinioideae,NA,Leguminosae,Piptadenia_Group,Mimosa egregia,Mimosa egregia,Sandwith,CAS,,717d1b4b-10d9-4e41-9a72-014fb0be5d2e
FMN_P011_WH04,Present,Caesalpinioideae,Caesalpinioideae,NA,Leguminosae,Piptadenia_Group,Mimosa emoryana,Mimosa emoryana,Benth.,CAS,,717798a2-483b-4752-b95d-2d4a67805a9c
FMN_P008_WA10,Present,Caesalpinioideae,Caesalpinioideae,NA,Leguminosae,Piptadenia_Group,Mimosa ephedroides,Mimosa ephedroides,Benth.,,OS0056734,cf2e4288-d3f3-4401-9cc9-adb7d2f0beb7
FMN_P015_WC11,Present,Caesalpinioideae,Caesalpinioideae,NA,Leguminosae,Piptadenia_Group,Mimosa ervendbergii,Mimosa ervendbergii,A.Gray,CAS,,bdf4abdb-ecd2-4472-bfc5-574258cf6495
KIB_P025_WC12,Present,Caesalpinioideae,Caesalpinioideae,NA,Leguminosae,Piptadenia_Group,Mimosa extranea,Mimosa extranea,Benth.,TEXAS,EKMAN 3763,1e2755fd-71d0-48ae-aad8-aa29fd2b4941
FMN_P118_WB01,Present,Caesalpinioideae,Caesalpinioideae,NA,Leguminosae,NA,Mimosa farinosa,Mimosa farinosa,NA,NA,NA,NY-Nee-52104
KIB_P028_WC07,Present,Caesalpinioideae,Caesalpinioideae,NA,Leguminosae,Piptadenia_Group,Mimosa flagellaris,Mimosa flagellaris,Benth.,F,V0163886F,aab90c0a-ef5b-4507-abe1-00bb06e94a21
KIB_P020_WH01,Present,Caesalpinioideae,Caesalpinioideae,NA,Leguminosae,Piptadenia_Group,Mimosa flocculosa,Mimosa flocculosa,Burkart,BRIT,Hatschbach 45821,680d1762-cb9d-4b8b-b73c-45051d703efb
FMN_P011_WH10,Present,Caesalpinioideae,Caesalpinioideae,NA,Leguminosae,Piptadenia_Group,Mimosa foliolosa,Mimosa foliolosa,Benth.,CAS,,71648ecb-10c8-41b7-a134-8626e4745bc2
FMN_P011_WH11,Present,Caesalpinioideae,Caesalpinioideae,NA,Leguminosae,Piptadenia_Group,Mimosa galeottii,Mimosa galeottii,Benth.,CAS,,7422411c-dc37-4a55-8738-2001d30be79e
KIB_P028_WD05,Present,Caesalpinioideae,Caesalpinioideae,NA,Leguminosae,Piptadenia_Group,Mimosa gemmulata,Mimosa gemmulata,Barneby,F,V0163945F,aaaa6943-5665-4896-8717-0d1a6d964529
KIB_P025_WC11,Present,Caesalpinioideae,Caesalpinioideae,NA,Leguminosae,Piptadenia_Group,Mimosa gentryi,Mimosa gentryi,Barneby,TEXAS,230743,18929dd6-2bd0-4353-bea7-b846f9e7664c
FMN_P016_WB07,Present,Caesalpinioideae,Caesalpinioideae,NA,Leguminosae,Piptadenia_Group,Mimosa glutinosa,Mimosa glutinosa,Malme,CAS,,be05dbfd-1673-4e38-a46f-29a3687602fb
FMN_P011_WH12,Present,Caesalpinioideae,Caesalpinioideae,NA,Leguminosae,Piptadenia_Group,Mimosa goldmanii,Mimosa goldmanii,Robinson,CAS,,74001232-29f0-47c0-9f6e-6239bc19ad15
FMN_P012_WA02,Present,Caesalpinioideae,Caesalpinioideae,NA,Leguminosae,Piptadenia_Group,Mimosa gracilis,Mimosa gracilis,Benth.,CAS,,740cbea8-412e-4aa0-8389-e45cc692e6a9
FMN_P015_WE04,Present,Caesalpinioideae,Caesalpinioideae,NA,Leguminosae,Piptadenia_Group,Mimosa grahamii,Mimosa grahamii,A.Gray,CAS,,bdf07f55-21de-4833-b614-b76a3ba33134
KIB_P025_WE01,Present,Caesalpinioideae,Caesalpinioideae,NA,Leguminosae,Piptadenia_Group,Mimosa guaranitica,Mimosa guaranitica,Chodat & Hassl.,TEXAS,230343,1ae82e74-4052-4af1-b154-49aab0a64f71
FMN_P007_WA07,Present,Caesalpinioideae,Caesalpinioideae,NA,Leguminosae,Piptadenia_Group,Mimosa guatemalensis,Mimosa guatemalensis,(Hook. & Arn.) Benth.,CAS,443541,725dd108-b5a0-43b3-b2a9-0e94182b6869
KIB_P028_WC06,Present,Caesalpinioideae,Caesalpinioideae,NA,Leguminosae,Piptadenia_Group,Mimosa guilandinae,Mimosa guilandinae,(DC.) Barneby,F,V0163977F,adc1ba7c-6814-4f45-9a8e-e03db4447c1d
FMN_P016_WC03,Present,Caesalpinioideae,Caesalpinioideae,NA,Leguminosae,Piptadenia_Group,Mimosa guirocobensis,Mimosa guirocobensis,Gentry,CAS,,bdf4e407-fb73-4ce2-b121-1a3aa284f71c
KIB_P021_WG10,Present,Caesalpinioideae,Caesalpinioideae,NA,Leguminosae,Piptadenia_Group,Mimosa gymnas,Mimosa gymnas,Barneby,BRIT,Silva 503,631d72ff-e467-47dc-bdeb-2c050e88dc17
KIB_P028_WB09,Present,Caesalpinioideae,Caesalpinioideae,NA,Leguminosae,Piptadenia_Group,Mimosa hilariana,Mimosa hilariana,Barneby,F,V0164261F,acde5deb-e908-4ce9-a4b0-dfe818fff1e9
KIB_P025_WC01,Present,Caesalpinioideae,Caesalpinioideae,NA,Leguminosae,Piptadenia_Group,Mimosa hirsutissima,Mimosa hirsutissima,Mart.,TEXAS,Irwin 20220,19bf27da-d49f-47b5-a41d-0dff4c62dcaf
FMN_P012_WA04,Present,Caesalpinioideae,Caesalpinioideae,NA,Leguminosae,Piptadenia_Group,Mimosa hondurana,Mimosa hondurana,Britton & Rose,CAS,,73f35423-a612-47bc-bd2d-1352801ec94e
KIB_P030_WC11,Present,Caesalpinioideae,Caesalpinioideae,NA,Leguminosae,Piptadenia_Group,Mimosa huberi,Mimosa huberi,Barneby,BRIT,Barneby 71715,62fe9627-b2a5-4a3b-9cec-d2f47bcd5822
KIB_P028_WC05,Present,Caesalpinioideae,Caesalpinioideae,NA,Leguminosae,Piptadenia_Group,Mimosa hypoglauca,Mimosa hypoglauca,Mart.,F,V0164012F,ad7e4f31-6383-4f7b-a509-17469729ae9d
KIB_P025_WE06,Present,Caesalpinioideae,Caesalpinioideae,NA,Leguminosae,Piptadenia_Group,Mimosa hystricina,Mimosa hystricina,(Small ex Britton & Rose) B.L. Turner,TEXAS,440734,17d30212-d9b4-4b20-ac1c-6e5fe6253506
KIB_P028_WC04,Present,Caesalpinioideae,Caesalpinioideae,NA,Leguminosae,Piptadenia_Group,Mimosa incarum,Mimosa incarum,Barneby,F,V0164032F,aacb2abc-54f0-4aeb-aa36-c70100e64077
FMN_P016_WC02,Present,Caesalpinioideae,Caesalpinioideae,NA,Leguminosae,Piptadenia_Group,Mimosa ionema,Mimosa ionema,Robinson,CAS,,bdfc0859-e875-48b9-8c4c-7ab88da379dd
FMN_P012_WA06,Present,Caesalpinioideae,Caesalpinioideae,NA,Leguminosae,Piptadenia_Group,Mimosa lacerata,Mimosa lacerata,Rose,CAS,,73925067-0b56-4756-9613-ed93b88c84c3
FMN_P012_WA07,Present,Caesalpinioideae,Caesalpinioideae,NA,Leguminosae,Piptadenia_Group,Mimosa lactiflua,Mimosa lactiflua,Benth.,CAS,,738ab24f-32cc-444f-9430-fcf43021bda1
KIB_P025_WB12,Present,Caesalpinioideae,Caesalpinioideae,NA,Leguminosae,Piptadenia_Group,Mimosa lanuginosa,Mimosa lanuginosa,Burkart,TEXAS,Irwin 5637,19c11338-4404-4f16-9c80-e82ed7575b3d
KIB_P028_WC03,Present,Caesalpinioideae,Caesalpinioideae,NA,Leguminosae,Piptadenia_Group,Mimosa lepidota,Mimosa lepidota,Herzog,F,V0372717F,ad58582d-b791-426f-a2c0-1583156cd503
FMN_P015_WE02,Present,Caesalpinioideae,Caesalpinioideae,NA,Leguminosae,Piptadenia_Group,Mimosa leptocarpa,Mimosa leptocarpa,Rose,CAS,,bde5154c-19b3-4c7d-9384-8c1c7a2fc005
FMN_P012_WA10,Present,Caesalpinioideae,Caesalpinioideae,NA,Leguminosae,Piptadenia_Group,Mimosa leucaenoides,Mimosa leucaenoides,Benth.,CAS,,73887765-21e8-4c11-80cf-26d9f5adae98
FMN_P012_WA11,Present,Caesalpinioideae,Caesalpinioideae,NA,Leguminosae,Piptadenia_Group,Mimosa luisana,Mimosa luisana,Brandegee,CAS,,7387d849-f250-4323-8405-122ff15a3244
FMN_P012_WB01,Present,Caesalpinioideae,Caesalpinioideae,NA,Leguminosae,Piptadenia_Group,Mimosa malacophylla,Mimosa malacophylla,A.Gray,CAS,,74485979-1bee-41e7-a4f0-7dabee7e0054
KIB_P025_WB10,Present,Caesalpinioideae,Caesalpinioideae,NA,Leguminosae,Piptadenia_Group,Mimosa manidea,Mimosa manidea,Barneby,TEXAS,Ginzbarg 729,1a4e3481-5bf3-42db-b099-4f7461d2bf6f
FMN_P012_WB03,Present,Caesalpinioideae,Caesalpinioideae,NA,Leguminosae,Piptadenia_Group,Mimosa margaritae,Mimosa margaritae,Britton & Rose,CAS,,73faed25-2245-494b-83ab-523e576f1b42
KIB_P025_WD12,Present,Caesalpinioideae,Caesalpinioideae,NA,Leguminosae,Piptadenia_Group,Mimosa martindelcampoi,Mimosa martindelcampoi,Medrano,TEXAS,230459,1addcc82-1a79-4ba2-bf69-cc023d35146f
KIB_P025_WB09,Present,Caesalpinioideae,Caesalpinioideae,NA,Leguminosae,Piptadenia_Group,Mimosa melanocarpa,Mimosa melanocarpa,Benth.,TEXAS,Mori 16873,1a56580a-bf41-4e6e-96b5-45d99b20fb32
FMN_P016_WC09,Present,Caesalpinioideae,Caesalpinioideae,NA,Leguminosae,Piptadenia_Group,Mimosa mellii,Mimosa mellii,Britton & Rose,CAS,,71a86403-4a94-4bcc-8c2c-e745a723fc3a
KIB_P028_WC02,Present,Caesalpinioideae,Caesalpinioideae,NA,Leguminosae,Piptadenia_Group,Mimosa microcephala,Mimosa microcephala,Willd.,F,V0164114F,ad360d10-5b8b-4517-8193-980a8cca70c3
KIB_P028_WC01,Present,Caesalpinioideae,Caesalpinioideae,NA,Leguminosae,Piptadenia_Group,Mimosa micropteris,Mimosa micropteris,Benth.,F,V0164128F,ad3025ff-702d-43c9-a638-1f383f404094
KIB_P025_WD11,Present,Caesalpinioideae,Caesalpinioideae,NA,Leguminosae,Piptadenia_Group,Mimosa minutifolia,Mimosa minutifolia,Robinson & Greenm.,TEXAS,230455,1ef86488-f7e3-4fa7-8b89-3154f0fc0a0a
FMN_P012_WB05,Present,Caesalpinioideae,Caesalpinioideae,NA,Leguminosae,Piptadenia_Group,Mimosa mollis,Mimosa mollis,Benth.,CAS,,739056dc-ed04-43c0-ba93-27be6bd891bf
FMN_P012_WB07,Present,Caesalpinioideae,Caesalpinioideae,NA,Leguminosae,Piptadenia_Group,Mimosa monancistra,Mimosa monancistra,Benth.,CAS,,738f7417-2600-4252-9353-f0249f16d188
FMN_P015_WB08,Present,Caesalpinioideae,Caesalpinioideae,NA,Leguminosae,Piptadenia_Group,Mimosa moniliformis,Mimosa moniliformis,(Britton & Rose) R. Grether & Barneby,CAS,,bdd52f98-7706-4df9-bd2a-d63620252b28
KIB_P028_WB12,Present,Caesalpinioideae,Caesalpinioideae,NA,Leguminosae,Piptadenia_Group,Mimosa myriadena,Mimosa myriadena,(Benth.) Benth.,F,V0372721F,ad12923d-ee54-42fe-a547-32c70fd775c4
KIB_P025_WC10,Present,Caesalpinioideae,Caesalpinioideae,NA,Leguminosae,Piptadenia_Group,Mimosa nanchititlana,Mimosa nanchititlana,R.Grether & Barneby,TEXAS,28314,18b47488-0903-47de-a493-0de64e0b0ea8
KIB_P028_WB11,Present,Caesalpinioideae,Caesalpinioideae,NA,Leguminosae,Piptadenia_Group,Mimosa neptuniodes,Mimosa neptuniodes,Kuntze,F,1953913,acfa398d-e0ce-4b37-820b-4aadf0f19c67
KIB_P028_WB10,Present,Caesalpinioideae,Caesalpinioideae,NA,Leguminosae,Piptadenia_Group,Mimosa obstrigosa,Mimosa obstrigosa,Burkart,F,2080184,acf32b40-25df-4a04-b0ea-869d3a4ea7b4
KIB_P025_WB06,Present,Caesalpinioideae,Caesalpinioideae,NA,Leguminosae,Piptadenia_Group,Mimosa oligophylla,Mimosa oligophylla,Micheli,TEXAS,Berson 6337,1d131736-3ae1-464b-a616-f0d21c4eabac
FMN_P015_WE01,Present,Caesalpinioideae,Caesalpinioideae,NA,Leguminosae,Piptadenia_Group,Mimosa orthacantha,Mimosa orthacantha,Benth.,CAS,,bda66cdc-b688-4182-ba8d-1351e991d681
FMN_P016_WD03,Present,Caesalpinioideae,Caesalpinioideae,NA,Leguminosae,Piptadenia_Group,Mimosa orthocarpa,Mimosa orthocarpa,Benth.,CAS,,71819f9b-8da9-4bf7-ad3a-dffef83912f9
FMN_P012_WB10,Present,Caesalpinioideae,Caesalpinioideae,NA,Leguminosae,Piptadenia_Group,Mimosa palmeri,Mimosa palmeri,Rose,CAS,,7369d532-2327-41c0-9991-124917e017bc
FMN_P012_WB12,Present,Caesalpinioideae,Caesalpinioideae,NA,Leguminosae,Piptadenia_Group,Mimosa paludosa,Mimosa paludosa,Benth.,CAS,,7369917a-833f-4f0c-aad6-7f0c127501f2
FMN_P011_WG11,Present,Caesalpinioideae,Caesalpinioideae,NA,Leguminosae,Piptadenia_Group,Mimosa paraibana,Mimosa platycarpa,Benth.,CAS,456013,7367d0ca-bf65-4b56-9a98-ad138161a8fb
FMN_P015_WB03,Present,Caesalpinioideae,Caesalpinioideae,NA,Leguminosae,Piptadenia_Group,Mimosa paulii,Mimosa paulii,Barneby,CAS,,bdb4e9a2-9854-4aba-bb2f-4ab4b74e3fd2
KIB_P025_WB05,Present,Caesalpinioideae,Caesalpinioideae,NA,Leguminosae,Piptadenia_Group,Mimosa paupera,Mimosa paupera,Benth.,TEXAS,Burkart 2955,1d15844c-86b6-481d-b346-d79ca61efde2
KIB_P028_WB08,Present,Caesalpinioideae,Caesalpinioideae,NA,Leguminosae,Piptadenia_Group,Mimosa pedersenii,Mimosa pedersenii,Barneby,F,V0164288F,acc7c3cd-a47a-4b4d-bd52-6ef615879fc0
KIB_P025_WC09,Present,Caesalpinioideae,Caesalpinioideae,NA,Leguminosae,Piptadenia_Group,Mimosa pellita,Mimosa pellita,Willd.,TEXAS,Atha 949,18d802f3-89f9-40b3-ac91-ea81f327a262
FMN_P021_WC06,Present,Caesalpinioideae,Caesalpinioideae,NA,Leguminosae,Piptadenia_Group,Mimosa pigra,Mimosa pigra,L.,,OS0027715,cf2166c4-a2e3-4d5b-9245-022f0c6a93d4
FMN_P032_WA01,Present,Caesalpinioideae,Caesalpinioideae,NA,Leguminosae,Piptadenia_Group,Mimosa pigra var. asperata,Mimosa asperata,L.,CAS,,71c6235b-68fa-4739-95df-60923ac4dc90
KIB_P028_WE01,Present,Caesalpinioideae,Caesalpinioideae,NA,Leguminosae,Piptadenia_Group,Mimosa pilulifera,Mimosa pilulifera,Benth.,F,V0164423F,acbb9ec6-dd94-432b-bf51-1c1607c61892
KIB_P021_WA06,Present,Caesalpinioideae,Caesalpinioideae,NA,Leguminosae,Piptadenia_Group,Mimosa pilulifera var. pseudincana,Mimosa simulans,Burkart,BRIT,Butzke 11550,674679d1-1391-4316-a3fe-248c5e9eb8c1
KIB_P027_WG11,Present,Caesalpinioideae,Caesalpinioideae,NA,Leguminosae,Piptadenia_Group,Mimosa pithecolobioides,Mimosa pithecolobioides,Benth.,F,V0164438F,aca1882d-4935-4893-b90e-2cd12151d738
FMN_P068_WE05,Present,Caesalpinioideae,Caesalpinioideae,NA,Leguminosae,Unassigned,Mimosa platycarpa var. platycarpa,Acacia cockerellae,(Britton & Rose) Lundell,NY,3226513,617638df-2724-4ada-941e-78c89bbeee60
KIB_P027_WH03,Present,Caesalpinioideae,Caesalpinioideae,NA,Leguminosae,Piptadenia_Group,Mimosa pogocephala,Mimosa pogocephala,Benth.,F,V0164443F,ac86f195-35db-486b-b764-68c124c8cc66
KIB_P025_WD09,Present,Caesalpinioideae,Caesalpinioideae,NA,Leguminosae,Piptadenia_Group,Mimosa polyancistra,Mimosa polyancistra,Benth.,TEXAS,230503,1ed53f0a-11ae-46f9-b4d7-58beb88824b8
FMN_P016_WB11,Present,Caesalpinioideae,Caesalpinioideae,NA,Leguminosae,Piptadenia_Group,Mimosa polyantha,Mimosa polyantha,Benth.,CAS,,bdaf1826-3795-482c-a2ee-ac7c7f238004
FMN_P011_WH01,Present,Caesalpinioideae,Caesalpinioideae,NA,Leguminosae,Piptadenia_Group,Mimosa polycarpa,Mimosa polycarpa,Kunth,CAS,,73531c66-207f-44ab-81fc-51933096302c
KIB_P028_WD04,Present,Caesalpinioideae,Caesalpinioideae,NA,Leguminosae,Piptadenia_Group,Mimosa polycephala,Mimosa polycephala,Benth.,F,V0164484F,ac6fb620-196e-48ea-9165-37366d9a71c3
KIB_P025_WD07,Present,Caesalpinioideae,Caesalpinioideae,NA,Leguminosae,Piptadenia_Group,Mimosa pringlei,Mimosa pringlei,S.Watson,TEXAS,230537,1eb7245f-2d82-4be4-b1ca-70b3fcd5591c
