"include","ntips","type","par","estimate.mean","estimate.varriance","estimate.median","sim.mean","sim.varriance","sim.median","diff.mean","diff.varriance","diff.median"
"all",100,"l1","1|2|1_1|2|2",-3.210966e+00, 1.934355e+01,-9.169625e-01,-0.017650454, 0.313103740,-0.029327250,-3.1933154337,18.5936695928,-0.8365428029
"all",250,"l1","1|2|1_1|2|2",-1.844951e+00, 1.203058e+01,-2.232706e-01,-0.017650454, 0.313103740,-0.029327250,-1.8273006897,11.3252588902,-0.2247022402
"all",500,"l1","1|2|1_1|2|2",-8.495542e-01, 6.641965e+00,-6.302923e-02,-0.017650454, 0.313103740,-0.029327250,-0.8319037660, 5.8758695190,-0.0729211998
"all",100,"l2","1|2|1_1|2|2",-3.647074e+00, 1.889950e+01,-1.232535e+00,-0.017650454, 0.313103740,-0.029327250,-3.6294239344,18.1931293795,-1.2816604742
"all",250,"l2","1|2|1_1|2|2",-2.140464e+00, 1.200399e+01,-4.438251e-01,-0.017650454, 0.313103740,-0.029327250,-2.1228137170,11.3621891061,-0.4347607427
"all",500,"l2","1|2|1_1|2|2",-1.030338e+00, 6.618043e+00,-2.048760e-01,-0.017650454, 0.313103740,-0.029327250,-1.0126871057, 5.9643788598,-0.2156501890
"all",100,"er","1|2|1_2|2|1",-2.152847e+00, 1.715694e+01,-2.656541e-01, 0.005564501, 0.299412673, 0.045286837,-2.1584110263,16.9567798848,-0.2444746616
"all",250,"er","1|2|1_2|2|1",-1.385589e+00, 1.104847e+01,-7.568065e-02, 0.005564501, 0.299412673, 0.045286837,-1.3911535422,10.4494890012,-0.1196940213
"all",500,"er","1|2|1_2|2|1",-6.107994e-01, 5.304733e+00,-4.418538e-03, 0.005564501, 0.299412673, 0.045286837,-0.6163638879, 4.7051403602,-0.0146594402
"all",100,"l0","1|2|1_2|2|1",-2.123394e+00, 1.741007e+01,-2.406575e-01, 0.005564501, 0.299412673, 0.045286837,-2.1289585530,17.1142526906,-0.1827325237
"all",250,"l0","1|2|1_2|2|1",-1.316424e+00, 1.033237e+01,-6.114403e-02, 0.005564501, 0.299412673, 0.045286837,-1.3219886334, 9.7507695269,-0.1279549512
"all",500,"l0","1|2|1_2|2|1",-6.249808e-01, 5.385059e+00,-1.399504e-02, 0.005564501, 0.299412673, 0.045286837,-0.6305452853, 4.7463996812,-0.0283908655
"all",100,"l1","1|2|1_2|2|1",-2.822992e+00, 1.905880e+01,-5.206414e-01, 0.005564501, 0.299412673, 0.045286837,-2.8285562939,18.6494892373,-0.4777598868
"all",250,"l1","1|2|1_2|2|1",-1.587915e+00, 1.152750e+01,-1.532018e-01, 0.005564501, 0.299412673, 0.045286837,-1.5934792642,10.8792946379,-0.2036558307
"all",500,"l1","1|2|1_2|2|1",-7.213081e-01, 5.848679e+00,-5.580039e-02, 0.005564501, 0.299412673, 0.045286837,-0.7268726202, 5.2574708707,-0.0469495106
"all",100,"l2","1|2|1_2|2|1",-3.261058e+00, 1.808441e+01,-9.098207e-01, 0.005564501, 0.299412673, 0.045286837,-3.2666224446,17.7598572226,-0.9872592951
"all",250,"l2","1|2|1_2|2|1",-1.940898e+00, 1.175457e+01,-3.680837e-01, 0.005564501, 0.299412673, 0.045286837,-1.9464620027,11.2698544227,-0.4138613467
"all",500,"l2","1|2|1_2|2|1",-9.237752e-01, 5.920701e+00,-2.060116e-01, 0.005564501, 0.299412673, 0.045286837,-0.9293396688, 5.3963096314,-0.2069269502
"all",100,"er","1|2|2_1|1|2",-1.974208e+00, 1.594534e+01,-1.411225e-01, 0.024342360, 0.219841729, 0.041114557,-1.9985508589,15.5226188955,-0.1797827332
"all",250,"er","1|2|2_1|1|2",-1.480378e+00, 1.140125e+01,-5.650274e-02, 0.024342360, 0.219841729, 0.041114557,-1.5047205271,10.9359581480,-0.0715289863
"all",500,"er","1|2|2_1|1|2",-7.928078e-01, 6.019171e+00,-5.659544e-03, 0.024342360, 0.219841729, 0.041114557,-0.8171501896, 5.5337938749,-0.0471453470
"all",100,"l0","1|2|2_1|1|2",-1.970510e+00, 1.568181e+01,-1.504623e-01, 0.024342360, 0.219841729, 0.041114557,-1.9948524977,15.3364386131,-0.1843543527
"all",250,"l0","1|2|2_1|1|2",-1.445700e+00, 1.097036e+01,-7.229377e-02, 0.024342360, 0.219841729, 0.041114557,-1.4700425982,10.5220368442,-0.0975903943
"all",500,"l0","1|2|2_1|1|2",-7.981627e-01, 6.191748e+00, 4.694880e-03, 0.024342360, 0.219841729, 0.041114557,-0.8225051015, 5.7048620509,-0.0399578198
"all",100,"l1","1|2|2_1|1|2",-2.688877e+00, 1.764778e+01,-3.610248e-01, 0.024342360, 0.219841729, 0.041114557,-2.7132195285,17.3203922186,-0.3621897481
"all",250,"l1","1|2|2_1|1|2",-1.699595e+00, 1.197137e+01,-1.757108e-01, 0.024342360, 0.219841729, 0.041114557,-1.7239375378,11.5348316729,-0.1838559266
"all",500,"l1","1|2|2_1|1|2",-8.612950e-01, 6.390734e+00,-3.863616e-02, 0.024342360, 0.219841729, 0.041114557,-0.8856374098, 5.9127295991,-0.0871252517
"all",100,"l2","1|2|2_1|1|2",-3.005553e+00, 1.608549e+01,-6.970523e-01, 0.024342360, 0.219841729, 0.041114557,-3.0298954739,15.8067500618,-0.7522668895
"all",250,"l2","1|2|2_1|1|2",-2.039452e+00, 1.225966e+01,-3.056157e-01, 0.024342360, 0.219841729, 0.041114557,-2.0637945077,11.9674931295,-0.3368336605
"all",500,"l2","1|2|2_1|1|2",-1.104214e+00, 6.856657e+00,-2.069486e-01, 0.024342360, 0.219841729, 0.041114557,-1.1285565789, 6.4549905591,-0.2397534498
"all",100,"er","1|2|2_1|2|1",-1.628947e+00, 1.580660e+01, 1.213093e-01, 0.039702189, 0.334654179, 0.043703701,-1.6686492447,15.0195302778, 0.0314434075
"all",250,"er","1|2|2_1|2|1",-1.085431e+00, 9.940657e+00, 7.284801e-02, 0.039702189, 0.334654179, 0.043703701,-1.1251335433, 9.2814677938, 0.0267368282
"all",500,"er","1|2|2_1|2|1",-6.638982e-01, 6.152457e+00, 5.132392e-02, 0.039702189, 0.334654179, 0.043703701,-0.7036003610, 5.6290319839, 0.0199566526
"all",100,"l0","1|2|2_1|2|1",-1.702642e+00, 1.667812e+01, 1.465077e-01, 0.039702189, 0.334654179, 0.043703701,-1.7423446027,15.8601193662, 0.0520215940
"all",250,"l0","1|2|2_1|2|1",-1.048418e+00, 9.695555e+00, 6.445610e-02, 0.039702189, 0.334654179, 0.043703701,-1.0881203306, 9.0506114432, 0.0467229142
"all",500,"l0","1|2|2_1|2|1",-6.988456e-01, 6.385178e+00, 5.074526e-02, 0.039702189, 0.334654179, 0.043703701,-0.7385478383, 5.8351392443, 0.0155005295
"all",100,"l1","1|2|2_1|2|1",-2.742095e+00, 1.805451e+01,-3.723088e-01, 0.039702189, 0.334654179, 0.043703701,-2.7817974692,17.3878224417,-0.4480567327
"all",250,"l1","1|2|2_1|2|1",-1.308382e+00, 1.050088e+01,-5.750259e-04, 0.039702189, 0.334654179, 0.043703701,-1.3480839994, 9.9050105866,-0.0569728560
"all",500,"l1","1|2|2_1|2|1",-7.806559e-01, 6.319130e+00,-7.312325e-03, 0.039702189, 0.334654179, 0.043703701,-0.8203581091, 5.7892581753,-0.0290211720
"all",100,"l2","1|2|2_1|2|1",-3.022968e+00, 1.665489e+01,-7.588674e-01, 0.039702189, 0.334654179, 0.043703701,-3.0626702536,16.1176464268,-0.8525525684
"all",250,"l2","1|2|2_1|2|1",-1.793599e+00, 1.137349e+01,-3.109896e-01, 0.039702189, 0.334654179, 0.043703701,-1.8333014058,10.8916615722,-0.3527562446
"all",500,"l2","1|2|2_1|2|1",-1.186138e+00, 7.613335e+00,-2.163142e-01, 0.039702189, 0.334654179, 0.043703701,-1.2258404436, 7.1945661124,-0.2272653752
"all",100,"er","1|2|2_2|2|2",-3.094479e+00, 1.726693e+01,-1.411832e+00,-0.027523839, 0.300361513,-0.023658875,-3.0669549552,16.9157778706,-1.3271275283
"all",250,"er","1|2|2_2|2|2",-1.781067e+00, 1.266391e+01,-2.617423e-01,-0.027523839, 0.300361513,-0.023658875,-1.7535432629,11.8086956079,-0.2200280646
"all",500,"er","1|2|2_2|2|2",-9.655543e-01, 6.979529e+00,-7.733523e-02,-0.027523839, 0.300361513,-0.023658875,-0.9380304173, 6.1957356712,-0.0644778565
"all",100,"l0","1|2|2_2|2|2",-3.200636e+00, 1.709582e+01,-1.787941e+00,-0.027523839, 0.300361513,-0.023658875,-3.1731117129,16.8162901039,-1.7197120209
"all",250,"l0","1|2|2_2|2|2",-1.689436e+00, 1.163767e+01,-2.440765e-01,-0.027523839, 0.300361513,-0.023658875,-1.6619123448,10.9009909021,-0.2036286743
"all",500,"l0","1|2|2_2|2|2",-9.837363e-01, 7.199117e+00,-9.352882e-02,-0.027523839, 0.300361513,-0.023658875,-0.9562124419, 6.4010286368,-0.0666836590
"all",100,"l1","1|2|2_2|2|2",-3.825324e+00, 1.915256e+01,-2.430587e+00,-0.027523839, 0.300361513,-0.023658875,-3.7977996893,19.0157764669,-2.0910820718
"all",250,"l1","1|2|2_2|2|2",-1.988499e+00, 1.258719e+01,-3.885225e-01,-0.027523839, 0.300361513,-0.023658875,-1.9609751092,11.8329201488,-0.3250159084
"all",500,"l1","1|2|2_2|2|2",-1.046776e+00, 7.286536e+00,-1.148509e-01,-0.027523839, 0.300361513,-0.023658875,-1.0192520897, 6.5352243458,-0.0775480463
"all",100,"l2","1|2|2_2|2|2",-4.061173e+00, 1.835491e+01,-2.339804e+00,-0.027523839, 0.300361513,-0.023658875,-4.0336488588,18.2054111863,-2.2810503020
"all",250,"l2","1|2|2_2|2|2",-2.271320e+00, 1.284960e+01,-4.991908e-01,-0.027523839, 0.300361513,-0.023658875,-2.2437956633,12.1598850207,-0.4984803756
"all",500,"l2","1|2|2_2|2|2",-1.244370e+00, 7.498655e+00,-2.422995e-01,-0.027523839, 0.300361513,-0.023658875,-1.2168457101, 6.8541336589,-0.2270062271
"all",100,"er","2_1",-3.196529e-01, 7.160503e+00, 1.000198e-01, 0.014034196, 0.283762404, 0.012249200,-0.3336871233, 6.8544053223, 0.0694588661
"all",250,"er","2_1",-1.624094e-01, 3.062077e+00,-9.445825e-04, 0.014034196, 0.283762404, 0.012249200,-0.1764436413, 2.7773665486, 0.0201927422
"all",500,"er","2_1", 1.748528e-02, 4.126566e-01, 2.284891e-02, 0.014034196, 0.283762404, 0.012249200, 0.0034510855, 0.0938561333, 0.0174414960
"all",100,"l0","2_1",-4.109342e-01, 8.695723e+00, 1.012628e-01, 0.014034196, 0.283762404, 0.012249200,-0.4249684374, 8.3594706775, 0.0702355742
"all",250,"l0","2_1",-1.560908e-01, 2.898796e+00, 1.727613e-03, 0.014034196, 0.283762404, 0.012249200,-0.1701249630, 2.6142660103, 0.0206020248
"all",500,"l0","2_1", 1.682330e-02, 4.140537e-01, 1.901629e-02, 0.014034196, 0.283762404, 0.012249200, 0.0027891059, 0.0943097638, 0.0186445637
"all",100,"l1","2_1",-8.858305e-01, 1.124791e+01,-1.362205e-01, 0.014034196, 0.283762404, 0.012249200,-0.8998647166,11.1705904750,-0.1457311035
"all",250,"l1","2_1",-3.211237e-01, 3.731592e+00,-8.193379e-02, 0.014034196, 0.283762404, 0.012249200,-0.3351578595, 3.4975810813,-0.0633739745
"all",500,"l1","2_1",-3.770211e-02, 4.916741e-01,-2.100315e-02, 0.014034196, 0.283762404, 0.012249200,-0.0517363066, 0.1844045699,-0.0198398013
"all",100,"l2","2_1",-8.337468e-01, 7.442596e+00,-2.742074e-01, 0.014034196, 0.283762404, 0.012249200,-0.8477809922, 7.3462982943,-0.2770694507
"all",250,"l2","2_1",-4.095598e-01, 3.271659e+00,-1.509214e-01, 0.014034196, 0.283762404, 0.012249200,-0.4235940269, 3.1430940716,-0.1682536862
"all",500,"l2","2_1",-9.866604e-02, 3.088102e-01,-6.362651e-02, 0.014034196, 0.283762404, 0.012249200,-0.1127002398, 0.0832712336,-0.0860441694
"all",100,"er","2|1_1|1",-1.121766e+00, 1.223260e+01, 1.755424e-02,-0.061913837, 0.387876071,-0.089780608,-1.0598520628,11.1522888388, 0.0275302914
"all",250,"er","2|1_1|1",-7.533097e-01, 7.301747e+00,-4.285000e-02,-0.061913837, 0.387876071,-0.089780608,-0.6913958457, 6.4331899041, 0.0158591007
"all",500,"er","2|1_1|1",-2.890462e-01, 2.363990e+00,-8.271983e-02,-0.061913837, 0.387876071,-0.089780608,-0.2271323852, 1.7575643691, 0.0012938922
"all",100,"l0","2|1_1|1",-1.129543e+00, 1.240221e+01, 1.103274e-02,-0.061913837, 0.387876071,-0.089780608,-1.0676295101,11.3332639555, 0.0279982292
"all",250,"l0","2|1_1|1",-7.805886e-01, 7.485142e+00,-4.579782e-02,-0.061913837, 0.387876071,-0.089780608,-0.7186747257, 6.5851035875, 0.0137011280
"all",500,"l0","2|1_1|1",-2.862063e-01, 2.465417e+00,-7.756173e-02,-0.061913837, 0.387876071,-0.089780608,-0.2242924938, 1.8779808704, 0.0037385306
"all",100,"l1","2|1_1|1",-1.806543e+00, 1.385657e+01,-3.449170e-01,-0.061913837, 0.387876071,-0.089780608,-1.7446288380,13.0677416346,-0.2558516572
"all",250,"l1","2|1_1|1",-9.268583e-01, 7.612126e+00,-1.199672e-01,-0.061913837, 0.387876071,-0.089780608,-0.8649444875, 6.7568169835,-0.0661211356
"all",500,"l1","2|1_1|1",-4.003538e-01, 3.068037e+00,-1.351524e-01,-0.061913837, 0.387876071,-0.089780608,-0.3384399152, 2.5026961771,-0.0355945738
"all",100,"l2","2|1_1|1",-2.043994e+00, 1.260573e+01,-6.103675e-01,-0.061913837, 0.387876071,-0.089780608,-1.9820796804,11.9502589173,-0.5698540014
"all",250,"l2","2|1_1|1",-1.187186e+00, 7.934266e+00,-3.077955e-01,-0.061913837, 0.387876071,-0.089780608,-1.1252723341, 7.1825497514,-0.2476982238
"all",500,"l2","2|1_1|1",-5.367199e-01, 2.968483e+00,-2.161591e-01,-0.061913837, 0.387876071,-0.089780608,-0.4748061105, 2.4860635848,-0.1484503911
"all",100,"er","2|1_2|2",-1.238913e+00, 1.204230e+01,-9.876399e-02,-0.022801743, 0.428581424,-0.012861471,-1.2161117193,11.4050236011,-0.0343495911
"all",250,"er","2|1_2|2",-6.268356e-01, 6.155471e+00,-5.999668e-02,-0.022801743, 0.428581424,-0.012861471,-0.6040338817, 5.4162793809,-0.0051674880
"all",500,"er","2|1_2|2",-2.514543e-01, 2.888711e+00,-4.915453e-04,-0.022801743, 0.428581424,-0.012861471,-0.2286526004, 2.2398601114, 0.0228506268
"all",100,"l0","2|1_2|2",-1.252531e+00, 1.232775e+01,-1.115890e-01,-0.022801743, 0.428581424,-0.012861471,-1.2297294206,11.6391113537,-0.0382782116
"all",250,"l0","2|1_2|2",-5.937713e-01, 5.965074e+00,-4.362807e-02,-0.022801743, 0.428581424,-0.012861471,-0.5709695182, 5.1779611696,-0.0011791022
"all",500,"l0","2|1_2|2",-2.441460e-01, 2.730718e+00, 1.222509e-02,-0.022801743, 0.428581424,-0.012861471,-0.2213442983, 2.1024719508, 0.0227217460
"all",100,"l1","2|1_2|2",-1.755765e+00, 1.373765e+01,-2.953966e-01,-0.022801743, 0.428581424,-0.012861471,-1.7329633538,13.2060558730,-0.2446932579
"all",250,"l1","2|1_2|2",-8.412970e-01, 6.596490e+00,-1.536898e-01,-0.022801743, 0.428581424,-0.012861471,-0.8184952130, 5.9455356739,-0.0962445120
"all",500,"l1","2|1_2|2",-3.202459e-01, 2.897026e+00,-3.766203e-02,-0.022801743, 0.428581424,-0.012861471,-0.2974441098, 2.2623947342,-0.0123174333
"all",100,"l2","2|1_2|2",-1.888412e+00, 1.191933e+01,-4.954620e-01,-0.022801743, 0.428581424,-0.012861471,-1.8656102967,11.6454093650,-0.5119796019
"all",250,"l2","2|1_2|2",-1.077451e+00, 6.441764e+00,-3.238985e-01,-0.022801743, 0.428581424,-0.012861471,-1.0546497049, 6.0018605102,-0.2943997972
"all",500,"l2","2|1_2|2",-4.448428e-01, 2.614564e+00,-1.457914e-01,-0.022801743, 0.428581424,-0.012861471,-0.4220410604, 2.1618158181,-0.1364768233
"all",100,"er","2|1|1_1|1|1",-2.048984e+00, 1.709426e+01,-1.920628e-01,-0.047018034, 0.322894406,-0.113528605,-2.0019657218,16.3728077677,-0.0801080716
"all",250,"er","2|1|1_1|1|1",-1.457363e+00, 1.146832e+01,-1.427752e-01,-0.047018034, 0.322894406,-0.113528605,-1.4103452345,10.8318908254,-0.0836958323
"all",500,"er","2|1|1_1|1|1",-8.073655e-01, 6.546136e+00,-7.597437e-02,-0.047018034, 0.322894406,-0.113528605,-0.7603474783, 5.8457768507,-0.0092865315
"all",100,"l0","2|1|1_1|1|1",-2.053123e+00, 1.731233e+01,-1.230815e-01,-0.047018034, 0.322894406,-0.113528605,-2.0061048550,16.5544009787,-0.1059878698
"all",250,"l0","2|1|1_1|1|1",-1.402783e+00, 1.103980e+01,-1.041301e-01,-0.047018034, 0.322894406,-0.113528605,-1.3557652161,10.4531777762,-0.0813394745
"all",500,"l0","2|1|1_1|1|1",-8.278458e-01, 6.728956e+00,-8.005261e-02,-0.047018034, 0.322894406,-0.113528605,-0.7808278109, 5.9915629162,-0.0112735853
"all",100,"l1","2|1|1_1|1|1",-2.895309e+00, 1.914951e+01,-5.172170e-01,-0.047018034, 0.322894406,-0.113528605,-2.8482914015,18.2846251228,-0.4743239807
"all",250,"l1","2|1|1_1|1|1",-1.713335e+00, 1.231986e+01,-2.655458e-01,-0.047018034, 0.322894406,-0.113528605,-1.6663166960,11.8410058569,-0.1834917328
"all",500,"l1","2|1|1_1|1|1",-8.582890e-01, 6.621823e+00,-1.127488e-01,-0.047018034, 0.322894406,-0.113528605,-0.8112709345, 5.8652903729,-0.0445616850
"all",100,"l2","2|1|1_1|1|1",-3.420210e+00, 1.856895e+01,-9.273336e-01,-0.047018034, 0.322894406,-0.113528605,-3.3731922362,18.2802119641,-0.9278941485
"all",250,"l2","2|1|1_1|1|1",-1.909059e+00, 1.105284e+01,-4.730746e-01,-0.047018034, 0.322894406,-0.113528605,-1.8620407394,10.6160424289,-0.4043781509
"all",500,"l2","2|1|1_1|1|1",-1.187698e+00, 7.626959e+00,-2.817316e-01,-0.047018034, 0.322894406,-0.113528605,-1.1406801820, 6.9839289415,-0.2115796033
"all",100,"er","2|1|1_2|1|2",-2.201683e+00, 1.559893e+01,-4.526029e-01,-0.039513746, 0.219148556,-0.017621675,-2.1621690933,15.2992665400,-0.3069351802
"all",250,"er","2|1|1_2|1|2",-1.401349e+00, 1.073798e+01,-8.885498e-02,-0.039513746, 0.219148556,-0.017621675,-1.3618349488,10.3416108977,-0.0503605708
"all",500,"er","2|1|1_2|1|2",-7.077333e-01, 5.183685e+00,-5.698782e-02,-0.039513746, 0.219148556,-0.017621675,-0.6682195876, 4.8255301410,-0.0025480511
"all",100,"l0","2|1|1_2|1|2",-2.166699e+00, 1.527206e+01,-4.317662e-01,-0.039513746, 0.219148556,-0.017621675,-2.1271853030,14.9706324846,-0.3080860923
"all",250,"l0","2|1|1_2|1|2",-1.363973e+00, 1.039500e+01,-1.037447e-01,-0.039513746, 0.219148556,-0.017621675,-1.3244589937, 9.9636252667,-0.0646626698
"all",500,"l0","2|1|1_2|1|2",-7.031319e-01, 5.215800e+00,-5.592709e-02,-0.039513746, 0.219148556,-0.017621675,-0.6636181135, 4.8435086267,-0.0092092793
"all",100,"l1","2|1|1_2|1|2",-2.896667e+00, 1.790654e+01,-6.233625e-01,-0.039513746, 0.219148556,-0.017621675,-2.8571528359,17.6007577541,-0.5326304808
"all",250,"l1","2|1|1_2|1|2",-1.595622e+00, 1.130789e+01,-2.014631e-01,-0.039513746, 0.219148556,-0.017621675,-1.5561081767,10.8931533841,-0.1312955704
"all",500,"l1","2|1|1_2|1|2",-7.611094e-01, 5.218962e+00,-8.573304e-02,-0.039513746, 0.219148556,-0.017621675,-0.7215956723, 4.8658137473,-0.0395863899
"all",100,"l2","2|1|1_2|1|2",-3.302013e+00, 1.831852e+01,-9.304558e-01,-0.039513746, 0.219148556,-0.017621675,-3.2624996535,18.2918106825,-0.8393765691
"all",250,"l2","2|1|1_2|1|2",-1.867355e+00, 1.125249e+01,-3.584296e-01,-0.039513746, 0.219148556,-0.017621675,-1.8278408660,10.9430053455,-0.3111056218
"all",500,"l2","2|1|1_2|1|2",-9.684861e-01, 5.907634e+00,-1.968058e-01,-0.039513746, 0.219148556,-0.017621675,-0.9289723115, 5.6745920911,-0.1527343608
"all",100,"er","2|1|1_2|2|1",-1.812028e+00, 1.569696e+01,-2.576838e-02, 0.004598033, 0.254892755, 0.032834679,-1.8166258500,14.9872108753,-0.1116628246
"all",250,"er","2|1|1_2|2|1",-1.281584e+00, 1.015846e+01,-2.459655e-02, 0.004598033, 0.254892755, 0.032834679,-1.2861821700, 9.4221987447,-0.0603086035
"all",500,"er","2|1|1_2|2|1",-6.545281e-01, 5.772190e+00, 4.247095e-02, 0.004598033, 0.254892755, 0.032834679,-0.6591261039, 5.1754662051, 0.0030359036
"all",100,"l0","2|1|1_2|2|1",-1.840662e+00, 1.570150e+01,-5.519926e-02, 0.004598033, 0.254892755, 0.032834679,-1.8452600892,14.9981919647,-0.1345272662
"all",250,"l0","2|1|1_2|2|1",-1.263220e+00, 1.007739e+01, 3.591436e-03, 0.004598033, 0.254892755, 0.032834679,-1.2678178573, 9.3885291416,-0.0550107700
"all",500,"l0","2|1|1_2|2|1",-6.476388e-01, 5.805642e+00, 3.994922e-02, 0.004598033, 0.254892755, 0.032834679,-0.6522368755, 5.2463731576, 0.0123469316
"all",100,"l1","2|1|1_2|2|1",-2.684183e+00, 1.852535e+01,-3.263201e-01, 0.004598033, 0.254892755, 0.032834679,-2.6887814922,17.8958629026,-0.3552489213
"all",250,"l1","2|1|1_2|2|1",-1.472334e+00, 1.034620e+01,-1.232680e-01, 0.004598033, 0.254892755, 0.032834679,-1.4769323445, 9.6158431940,-0.1622008532
"all",500,"l1","2|1|1_2|2|1",-7.176435e-01, 6.039271e+00, 2.002845e-05, 0.004598033, 0.254892755, 0.032834679,-0.7222415387, 5.4379471236,-0.0395313594
"all",100,"l2","2|1|1_2|2|1",-3.077438e+00, 1.741528e+01,-7.406654e-01, 0.004598033, 0.254892755, 0.032834679,-3.0820363027,16.9274327117,-0.7686542602
"all",250,"l2","2|1|1_2|2|1",-1.911318e+00, 1.170419e+01,-3.366377e-01, 0.004598033, 0.254892755, 0.032834679,-1.9159160868,10.9001914472,-0.3826922829
"all",500,"l2","2|1|1_2|2|1",-9.580769e-01, 6.208272e+00,-1.623489e-01, 0.004598033, 0.254892755, 0.032834679,-0.9626749348, 5.6173371465,-0.1792825508
"all",100,"er","2|1|2_1|1|2",-2.042238e+00, 1.568881e+01,-2.847813e-01, 0.097282552, 0.221666620, 0.146467298,-2.1395203026,15.2566181216,-0.3287526620
"all",250,"er","2|1|2_1|1|2",-9.801202e-01, 9.353163e+00, 5.740247e-02, 0.097282552, 0.221666620, 0.146467298,-1.0774027685, 8.9089614189,-0.0094567796
"all",500,"er","2|1|2_1|1|2",-4.428251e-01, 4.418838e+00, 1.168178e-01, 0.097282552, 0.221666620, 0.146467298,-0.5401076616, 4.0981304674, 0.0104832765
"all",100,"l0","2|1|2_1|1|2",-2.011634e+00, 1.511540e+01,-3.017325e-01, 0.097282552, 0.221666620, 0.146467298,-2.1089166728,14.7394852825,-0.4004011996
"all",250,"l0","2|1|2_1|1|2",-9.677801e-01, 9.169730e+00, 6.699883e-02, 0.097282552, 0.221666620, 0.146467298,-1.0650626451, 8.7041613539,-0.0116434780
"all",500,"l0","2|1|2_1|1|2",-4.419843e-01, 4.555056e+00, 1.236730e-01, 0.097282552, 0.221666620, 0.146467298,-0.5392668382, 4.2469468794, 0.0034472408
"all",100,"l1","2|1|2_1|1|2",-2.818218e+00, 1.748592e+01,-5.319620e-01, 0.097282552, 0.221666620, 0.146467298,-2.9155003981,17.3116284290,-0.6378002944
"all",250,"l1","2|1|2_1|1|2",-1.166107e+00, 9.702937e+00,-2.725541e-02, 0.097282552, 0.221666620, 0.146467298,-1.2633894184, 9.2871482393,-0.0972269369
"all",500,"l1","2|1|2_1|1|2",-4.923050e-01, 4.424255e+00, 6.480065e-02, 0.097282552, 0.221666620, 0.146467298,-0.5895875866, 4.1109349478,-0.0188162311
"all",100,"l2","2|1|2_1|1|2",-3.177161e+00, 1.722578e+01,-8.019592e-01, 0.097282552, 0.221666620, 0.146467298,-3.2744432608,17.1483431015,-0.9128123597
"all",250,"l2","2|1|2_1|1|2",-1.509612e+00, 9.808803e+00,-2.031640e-01, 0.097282552, 0.221666620, 0.146467298,-1.6068945716, 9.5241360512,-0.3209005033
"all",500,"l2","2|1|2_1|1|2",-7.674750e-01, 5.303196e+00,-8.858293e-02, 0.097282552, 0.221666620, 0.146467298,-0.8647575489, 5.0486203207,-0.1727708077
"all",100,"er","2|1|2_2|1|1",-1.733814e+00, 1.603916e+01,-5.075682e-02,-0.007439483, 0.249171286,-0.032940107,-1.7263742585,15.6911741035,-0.0367769431
"all",250,"er","2|1|2_2|1|1",-1.327601e+00, 1.068268e+01,-6.566895e-02,-0.007439483, 0.249171286,-0.032940107,-1.3201618007,10.1921514380,-0.0616678836
"all",500,"er","2|1|2_2|1|1",-6.486529e-01, 5.577745e+00, 2.212554e-02,-0.007439483, 0.249171286,-0.032940107,-0.6412134473, 5.1575384616,-0.0028623455
"all",100,"l0","2|1|2_2|1|1",-1.725417e+00, 1.572009e+01,-8.262645e-03,-0.007439483, 0.249171286,-0.032940107,-1.7179776603,15.4653466726,-0.0351256274
"all",250,"l0","2|1|2_2|1|1",-1.318433e+00, 1.100996e+01,-2.670471e-02,-0.007439483, 0.249171286,-0.032940107,-1.3109939384,10.5076488531,-0.0247246732
"all",500,"l0","2|1|2_2|1|1",-6.412909e-01, 5.501728e+00,-3.038887e-03,-0.007439483, 0.249171286,-0.032940107,-0.6338514533, 5.1050425246,-0.0110803894
"all",100,"l1","2|1|2_2|1|1",-2.643211e+00, 1.760104e+01,-4.282911e-01,-0.007439483, 0.249171286,-0.032940107,-2.6357710608,17.1028105888,-0.4745316719
"all",250,"l1","2|1|2_2|1|1",-1.538125e+00, 1.133655e+01,-1.505324e-01,-0.007439483, 0.249171286,-0.032940107,-1.5306851283,10.8193297647,-0.1694883908
"all",500,"l1","2|1|2_2|1|1",-7.486096e-01, 6.079160e+00,-3.506674e-02,-0.007439483, 0.249171286,-0.032940107,-0.7411701665, 5.6337146659,-0.0369262707
"all",100,"l2","2|1|2_2|1|1",-3.097210e+00, 1.668224e+01,-7.800194e-01,-0.007439483, 0.249171286,-0.032940107,-3.0897708544,16.5166171144,-0.8728143803
"all",250,"l2","2|1|2_2|1|1",-1.924457e+00, 1.139812e+01,-3.703587e-01,-0.007439483, 0.249171286,-0.032940107,-1.9170171550,10.9113589917,-0.3836367808
