"include","ntips","type","par","estimate.mean","estimate.varriance","estimate.median","sim.mean","sim.varriance","sim.median","diff.mean","diff.varriance","diff.median"
"<50",100,"l2","1|1|2_1|1|1",  0.68961221,  0.60140180,  0.47201040,1.1999959,0.5484385,0.9964797,-5.103837e-01, 8.275496e-01,-5.233291e-01
"<50",250,"l2","1|1|2_1|1|1",  0.82884988,  0.59138944,  0.69788677,1.1999959,0.5484385,0.9964797,-3.711460e-01, 6.226029e-01,-3.368014e-01
"<50",500,"l2","1|1|2_1|1|1",  1.00091192,  0.57324381,  0.85900581,1.1999959,0.5484385,0.9964797,-1.990839e-01, 4.407399e-01,-1.691962e-01
"<50",100,"er","1|1|2_1|2|2",  1.63045875, 12.65792359,  0.58274359,1.0005272,0.3588844,0.8793068, 6.299316e-01, 1.263655e+01,-2.560598e-01
"<50",250,"er","1|1|2_1|2|2",  1.31710797,  4.04025344,  0.75968650,1.0019512,0.3580704,0.8795266, 3.151568e-01, 3.565623e+00,-2.040826e-02
"<50",500,"er","1|1|2_1|2|2",  1.13724233,  1.50097196,  0.84889146,1.0019512,0.3580704,0.8795266, 1.352912e-01, 1.125284e+00,-1.309941e-02
"<50",100,"l0","1|1|2_1|2|2",  1.53928365,  9.43526645,  0.56084909,1.0024983,0.3604385,0.8793068, 5.367854e-01, 9.374943e+00,-2.767484e-01
"<50",250,"l0","1|1|2_1|2|2",  1.34398992,  4.15433704,  0.80825380,1.0019512,0.3580704,0.8795266, 3.420388e-01, 3.660326e+00,-1.049571e-02
"<50",500,"l0","1|1|2_1|2|2",  1.12685037,  1.49558677,  0.83208850,1.0019512,0.3580704,0.8795266, 1.248992e-01, 1.122112e+00,-2.549754e-02
"<50",100,"l1","1|1|2_1|2|2",  0.88840632,  1.86413376,  0.39408647,1.0019512,0.3580704,0.8795266,-1.135448e-01, 1.864696e+00,-3.744895e-01
"<50",250,"l1","1|1|2_1|2|2",  1.05729172,  1.49383688,  0.71421745,1.0019512,0.3580704,0.8795266, 5.534057e-02, 1.194681e+00,-1.227061e-01
"<50",500,"l1","1|1|2_1|2|2",  1.04265681,  1.05772711,  0.80776511,1.0019512,0.3580704,0.8795266, 4.070566e-02, 7.167833e-01,-4.642222e-02
"<50",100,"l2","1|1|2_1|2|2",  0.52578196,  0.40236316,  0.30091054,1.0019512,0.3580704,0.8795266,-4.761692e-01, 5.843487e-01,-4.634178e-01
"<50",250,"l2","1|1|2_1|2|2",  0.75293616,  0.48461684,  0.63447912,1.0019512,0.3580704,0.8795266,-2.490150e-01, 4.941425e-01,-2.413565e-01
"<50",500,"l2","1|1|2_1|2|2",  0.83110796,  0.43792478,  0.73331268,1.0019512,0.3580704,0.8795266,-1.708432e-01, 3.041594e-01,-1.508688e-01
"<50",100,"er","1|1|2_2|1|2",  1.83361528, 15.41656152,  0.65025494,1.0577970,0.4067708,0.9274757, 7.758183e-01, 1.518372e+01,-1.908550e-01
"<50",250,"er","1|1|2_2|1|2",  1.36883764,  3.52635935,  0.86717894,1.0722908,0.4525492,0.9285225, 2.965468e-01, 3.067783e+00,-5.096950e-02
"<50",500,"er","1|1|2_2|1|2",  1.23721583,  1.78735002,  0.89708713,1.0728072,0.4532638,0.9285225, 1.644087e-01, 1.340450e+00,-1.917732e-02
"<50",100,"l0","1|1|2_2|1|2",  1.84891489, 17.12107518,  0.60290794,1.0615505,0.4202364,0.9274757, 7.873644e-01, 1.643330e+01,-2.167747e-01
"<50",250,"l0","1|1|2_2|1|2",  1.39661692,  4.36052669,  0.86416636,1.0722630,0.4520956,0.9295692, 3.243539e-01, 3.919962e+00,-4.569588e-02
"<50",500,"l0","1|1|2_2|1|2",  1.23348607,  1.79252265,  0.88494803,1.0728072,0.4532638,0.9285225, 1.606789e-01, 1.343046e+00,-2.729840e-02
"<50",100,"l1","1|1|2_2|1|2",  1.06874503,  2.76568617,  0.47044753,1.0728072,0.4532638,0.9285225,-4.062143e-03, 2.542188e+00,-3.427780e-01
"<50",250,"l1","1|1|2_2|1|2",  1.11870158,  1.67612708,  0.77359957,1.0728072,0.4532638,0.9285225, 4.589440e-02, 1.365876e+00,-1.314936e-01
"<50",500,"l1","1|1|2_2|1|2",  1.11313923,  1.15639421,  0.84848580,1.0728072,0.4532638,0.9285225, 4.033206e-02, 7.996242e-01,-6.570929e-02
"<50",100,"l2","1|1|2_2|1|2",  0.58758569,  0.46112767,  0.39731796,1.0728072,0.4532638,0.9285225,-4.852215e-01, 6.552774e-01,-4.582840e-01
"<50",250,"l2","1|1|2_2|1|2",  0.74421712,  0.49671805,  0.62831627,1.0728072,0.4532638,0.9285225,-3.285901e-01, 5.707660e-01,-2.919320e-01
"<50",500,"l2","1|1|2_2|1|2",  0.86079518,  0.45017884,  0.73326819,1.0728072,0.4532638,0.9285225,-2.120120e-01, 3.791169e-01,-1.574287e-01
"<50",100,"er","1|2_1|1",  1.95034604,  9.55425053,  1.13375659,1.1451418,0.4916767,0.9805993, 8.052043e-01, 8.772462e+00, 5.871614e-02
"<50",250,"er","1|2_1|1",  1.47279788,  2.90437207,  1.04378594,1.1443545,0.4918908,0.9798043, 3.284434e-01, 2.239977e+00,-3.683160e-03
"<50",500,"er","1|2_1|1",  1.26564764,  0.96159691,  1.02244985,1.1443545,0.4918908,0.9798043, 1.212931e-01, 3.963477e-01, 2.234445e-02
"<50",100,"l0","1|2_1|1",  1.98955972, 10.56750541,  1.12701890,1.1446975,0.4913785,0.9805993, 8.448622e-01, 9.834548e+00, 5.682942e-02
"<50",250,"l0","1|2_1|1",  1.47771156,  2.89761652,  1.04025117,1.1443545,0.4918908,0.9798043, 3.333570e-01, 2.228526e+00, 5.550917e-03
"<50",500,"l0","1|2_1|1",  1.27004556,  0.96940279,  1.02631871,1.1443545,0.4918908,0.9798043, 1.256910e-01, 4.047814e-01, 2.806765e-02
"<50",100,"l1","1|2_1|1",  1.10547036,  1.29478816,  0.84258201,1.1443545,0.4918908,0.9798043,-3.888416e-02, 1.052110e+00,-1.551627e-01
"<50",250,"l1","1|2_1|1",  1.21205952,  1.23012191,  0.95484437,1.1443545,0.4918908,0.9798043, 6.770501e-02, 8.195835e-01,-4.844224e-02
"<50",500,"l1","1|2_1|1",  1.17907938,  0.75292368,  0.97520582,1.1443545,0.4918908,0.9798043, 3.472487e-02, 2.652742e-01,-9.827904e-03
"<50",100,"l2","1|2_1|1",  0.71822333,  0.34738774,  0.62913085,1.1443545,0.4918908,0.9798043,-4.261312e-01, 4.793142e-01,-3.451473e-01
"<50",250,"l2","1|2_1|1",  0.88864416,  0.42404145,  0.77116627,1.1443545,0.4918908,0.9798043,-2.557104e-01, 3.696621e-01,-2.005988e-01
"<50",500,"l2","1|2_1|1",  0.98592847,  0.40741958,  0.88355785,1.1443545,0.4918908,0.9798043,-1.584260e-01, 1.925480e-01,-1.035074e-01
"<50",100,"er","1|2_2|2",  1.44974463,  4.27934761,  0.79535182,1.1397837,0.4285886,0.9605537, 3.099609e-01, 3.897760e+00,-8.346055e-02
"<50",250,"er","1|2_2|2",  1.27099903,  1.77998702,  0.92786211,1.1437969,0.4363889,0.9605537, 1.272021e-01, 1.402204e+00, 2.559233e-04
"<50",500,"er","1|2_2|2",  1.22730177,  0.85393044,  0.99406647,1.1449509,0.4372837,0.9712092, 8.235088e-02, 3.856641e-01, 1.314528e-02
"<50",100,"l0","1|2_2|2",  1.44573657,  4.06564927,  0.81314176,1.1386200,0.4276694,0.9605537, 3.071166e-01, 3.676623e+00,-6.752858e-02
"<50",250,"l0","1|2_2|2",  1.26515515,  1.75427564,  0.92318008,1.1437969,0.4363889,0.9605537, 1.213582e-01, 1.385943e+00,-8.988754e-03
"<50",500,"l0","1|2_2|2",  1.22580117,  0.86620006,  0.98494514,1.1449509,0.4372837,0.9712092, 8.085029e-02, 3.883025e-01, 7.616032e-03
"<50",100,"l1","1|2_2|2",  0.96302018,  1.24419430,  0.61181709,1.1449509,0.4372837,0.9712092,-1.819307e-01, 1.103000e+00,-2.117227e-01
"<50",250,"l1","1|2_2|2",  1.09299336,  0.92570608,  0.86115073,1.1449509,0.4372837,0.9712092,-5.195752e-02, 6.637893e-01,-7.816493e-02
"<50",500,"l1","1|2_2|2",  1.15265141,  0.69581934,  0.95049464,1.1449509,0.4372837,0.9712092, 7.700531e-03, 3.002901e-01,-2.530557e-02
"<50",100,"l2","1|2_2|2",  0.64126305,  0.35858435,  0.50925411,1.1449509,0.4372837,0.9712092,-5.036878e-01, 5.227628e-01,-4.182044e-01
"<50",250,"l2","1|2_2|2",  0.85319168,  0.36276046,  0.76029251,1.1449509,0.4372837,0.9712092,-2.917592e-01, 3.362268e-01,-1.836780e-01
"<50",500,"l2","1|2_2|2",  0.97935920,  0.37583487,  0.87252696,1.1449509,0.4372837,0.9712092,-1.655917e-01, 2.043288e-01,-1.048821e-01
"<50",100,"er","1|2|1_1|1|1",  2.70198128, 28.52933213,  1.06023464,1.1092225,0.3541294,1.0223305, 1.592759e+00, 2.789750e+01, 5.596574e-03
"<50",250,"er","1|2|1_1|1|1",  1.74779456,  6.91994104,  1.00571532,1.1099176,0.3504139,1.0223305, 6.378769e-01, 6.419540e+00, 6.946300e-03
"<50",500,"er","1|2|1_1|1|1",  1.29010154,  2.00191689,  0.95064551,1.1116745,0.3531498,1.0325795, 1.784270e-01, 1.563196e+00, 3.385867e-04
"<50",100,"l0","1|2|1_1|1|1",  2.48481310, 22.79020059,  0.92606557,1.1072825,0.3530937,1.0223305, 1.377531e+00, 2.215085e+01,-5.387022e-02
"<50",250,"l0","1|2|1_1|1|1",  1.76937523,  7.03662580,  1.01605528,1.1099176,0.3504139,1.0223305, 6.594576e-01, 6.472266e+00, 9.940423e-03
"<50",500,"l0","1|2|1_1|1|1",  1.30122542,  1.95248078,  0.95907900,1.1116745,0.3531498,1.0325795, 1.895509e-01, 1.507515e+00, 1.687546e-02
"<50",100,"l1","1|2|1_1|1|1",  1.35961500,  3.35672046,  0.72697747,1.1116745,0.3531498,1.0325795, 2.479405e-01, 3.183227e+00,-2.880767e-01
"<50",250,"l1","1|2|1_1|1|1",  1.33065251,  2.43342556,  0.91711664,1.1116745,0.3531498,1.0325795, 2.189780e-01, 2.115557e+00,-8.960214e-02
"<50",500,"l1","1|2|1_1|1|1",  1.17366820,  1.23377055,  0.91579887,1.1116745,0.3531498,1.0325795, 6.199371e-02, 8.798081e-01,-2.944361e-02
"<50",100,"l2","1|2|1_1|1|1",  0.68298051,  0.56039564,  0.48466113,1.1116745,0.3531498,1.0325795,-4.286940e-01, 7.639680e-01,-4.794516e-01
"<50",250,"l2","1|2|1_1|1|1",  0.82444552,  0.57829624,  0.73330205,1.1116745,0.3531498,1.0325795,-2.872290e-01, 5.768520e-01,-2.838707e-01
"<50",500,"l2","1|2|1_1|1|1",  0.88903837,  0.47202527,  0.77072759,1.1116745,0.3531498,1.0325795,-2.226361e-01, 4.053644e-01,-1.550776e-01
"<50",100,"er","1|2|1_1|2|2",  2.16981060, 23.66881184,  0.64945934,1.1467103,0.4753048,0.9620970, 1.023100e+00, 2.304612e+01,-2.947955e-01
"<50",250,"er","1|2|1_1|2|2",  1.47367988,  5.63279055,  0.85068693,1.1485294,0.4796546,0.9620970, 3.251505e-01, 5.203747e+00,-1.261476e-01
"<50",500,"er","1|2|1_1|2|2",  1.26806142,  1.58045096,  0.96392182,1.1478020,0.4778121,0.9620970, 1.202594e-01, 1.044987e+00,-4.029588e-02
"<50",100,"l0","1|2|1_1|2|2",  2.12396476, 22.48849713,  0.58167142,1.1492194,0.4814262,0.9620970, 9.747453e-01, 2.195486e+01,-3.071216e-01
"<50",250,"l0","1|2|1_1|2|2",  1.46767357,  5.49744417,  0.87401612,1.1485294,0.4796546,0.9620970, 3.191442e-01, 5.106617e+00,-1.294212e-01
"<50",500,"l0","1|2|1_1|2|2",  1.27541550,  1.62204927,  0.96469015,1.1478020,0.4778121,0.9620970, 1.276135e-01, 1.077497e+00,-4.147085e-02
"<50",100,"l1","1|2|1_1|2|2",  1.01970588,  2.16218428,  0.39973352,1.1494310,0.4799874,0.9711407,-1.297251e-01, 2.003754e+00,-3.997454e-01
"<50",250,"l1","1|2|1_1|2|2",  1.10738998,  1.59327933,  0.79989876,1.1494310,0.4799874,0.9711407,-4.204104e-02, 1.355249e+00,-1.968715e-01
"<50",500,"l1","1|2|1_1|2|2",  1.19995726,  1.31220547,  0.93891607,1.1494310,0.4799874,0.9711407, 5.052625e-02, 8.169274e-01,-7.156227e-02
"<50",100,"l2","1|2|1_1|2|2",  0.56565024,  0.49479828,  0.29155646,1.1494310,0.4799874,0.9711407,-5.837808e-01, 7.228574e-01,-5.502308e-01
"<50",250,"l2","1|2|1_1|2|2",  0.75609439,  0.52153846,  0.64158033,1.1494310,0.4799874,0.9711407,-3.933366e-01, 5.923773e-01,-3.482857e-01
"<50",500,"l2","1|2|1_1|2|2",  0.94521179,  0.56779490,  0.81474834,1.1494310,0.4799874,0.9711407,-2.042192e-01, 4.239693e-01,-1.902172e-01
"<50",100,"er","1|2|1_2|2|1",  2.13848165, 21.29590507,  0.75144057,1.1564188,0.3840154,1.0461849, 9.820629e-01, 2.107362e+01,-2.189411e-01
"<50",250,"er","1|2|1_2|2|1",  1.49198525,  5.65965406,  0.92689442,1.1602651,0.3870700,1.0461849, 3.317202e-01, 5.302973e+00,-1.128317e-01
"<50",500,"er","1|2|1_2|2|1",  1.35348327,  2.06584221,  0.99559174,1.1601513,0.3866955,1.0463280, 1.933320e-01, 1.606175e+00,-1.216312e-02
"<50",100,"l0","1|2|1_2|2|1",  2.20954665, 24.03089275,  0.76605278,1.1557681,0.3846373,1.0461849, 1.053779e+00, 2.378995e+01,-1.947657e-01
"<50",250,"l0","1|2|1_2|2|1",  1.49169226,  5.33879740,  0.93320227,1.1602651,0.3870700,1.0461849, 3.314272e-01, 4.973711e+00,-1.191432e-01
"<50",500,"l0","1|2|1_2|2|1",  1.34221831,  2.03336105,  0.98610280,1.1601513,0.3866955,1.0463280, 1.820671e-01, 1.571074e+00,-2.468152e-02
"<50",100,"l1","1|2|1_2|2|1",  1.20691843,  2.75980190,  0.59413937,1.1601513,0.3866955,1.0463280, 4.676717e-02, 2.680240e+00,-3.568222e-01
"<50",250,"l1","1|2|1_2|2|1",  1.21536082,  2.07211918,  0.85795686,1.1601513,0.3866955,1.0463280, 5.520956e-02, 1.830281e+00,-1.795601e-01
"<50",500,"l1","1|2|1_2|2|1",  1.22736652,  1.31058292,  0.94572795,1.1601513,0.3866955,1.0463280, 6.721526e-02, 9.461861e-01,-5.857881e-02
"<50",100,"l2","1|2|1_2|2|1",  0.63946817,  0.56164463,  0.40259652,1.1601513,0.3866955,1.0463280,-5.206831e-01, 7.148620e-01,-5.179274e-01
"<50",250,"l2","1|2|1_2|2|1",  0.80852464,  0.54694845,  0.69205949,1.1601513,0.3866955,1.0463280,-3.516266e-01, 5.896859e-01,-3.294758e-01
"<50",500,"l2","1|2|1_2|2|1",  0.95135895,  0.50824788,  0.81382504,1.1601513,0.3866955,1.0463280,-2.087923e-01, 3.746788e-01,-1.897725e-01
"<50",100,"er","1|2|2_1|1|2",  2.15859265, 16.25409950,  0.85599280,1.1413815,0.3159819,1.0413201, 1.017211e+00, 1.587445e+01,-1.817142e-01
"<50",250,"er","1|2|2_1|1|2",  1.50304995,  4.38274563,  0.94506876,1.1435087,0.3160586,1.0419717, 3.595412e-01, 3.996132e+00,-7.506351e-02
"<50",500,"er","1|2|2_1|1|2",  1.26524035,  1.46361885,  0.99435644,1.1435087,0.3160586,1.0419717, 1.217316e-01, 1.138395e+00,-4.351500e-02
"<50",100,"l0","1|2|2_1|1|2",  2.20480783, 17.70892226,  0.85682715,1.1441356,0.3177435,1.0419717, 1.060672e+00, 1.721929e+01,-1.829070e-01
"<50",250,"l0","1|2|2_1|1|2",  1.48495797,  4.32861425,  0.93025773,1.1435087,0.3160586,1.0419717, 3.414492e-01, 3.912287e+00,-8.703884e-02
"<50",500,"l0","1|2|2_1|1|2",  1.28342618,  1.54883218,  1.00470694,1.1435087,0.3160586,1.0419717, 1.399175e-01, 1.196685e+00,-4.032259e-02
"<50",100,"l1","1|2|2_1|1|2",  1.16676735,  2.28955113,  0.69697526,1.1435087,0.3160586,1.0419717, 2.325863e-02, 2.223038e+00,-3.484824e-01
"<50",250,"l1","1|2|2_1|1|2",  1.19395999,  1.84697228,  0.83886070,1.1435087,0.3160586,1.0419717, 5.045126e-02, 1.625254e+00,-1.797483e-01
"<50",500,"l1","1|2|2_1|1|2",  1.18836539,  1.13691301,  0.96210081,1.1435087,0.3160586,1.0419717, 4.485666e-02, 8.354255e-01,-8.541151e-02
"<50",100,"l2","1|2|2_1|1|2",  0.67730404,  0.57097513,  0.49805128,1.1435087,0.3160586,1.0419717,-4.662047e-01, 6.996913e-01,-5.040814e-01
"<50",250,"l2","1|2|2_1|1|2",  0.82151592,  0.55456598,  0.73666970,1.1435087,0.3160586,1.0419717,-3.219928e-01, 5.867423e-01,-3.129187e-01
"<50",500,"l2","1|2|2_1|1|2",  0.93080780,  0.54484256,  0.81306253,1.1435087,0.3160586,1.0419717,-2.127009e-01, 4.172869e-01,-2.069669e-01
"<50",100,"er","1|2|2_1|2|1",  2.65973350, 25.80175450,  1.07664340,1.2187721,0.5388238,1.0391161, 1.440961e+00, 2.494400e+01,-1.071794e-02
"<50",250,"er","1|2|2_1|2|1",  1.75563690,  6.59601434,  1.07201777,1.2217156,0.5414149,1.0391161, 5.339213e-01, 6.000209e+00, 2.443168e-02
"<50",500,"er","1|2|2_1|2|1",  1.48504297,  3.44982159,  1.05266391,1.2248267,0.5431116,1.0446876, 2.602163e-01, 2.846517e+00, 2.148536e-02
"<50",100,"l0","1|2|2_1|2|1",  2.59786841, 24.28577060,  1.10871445,1.2188699,0.5400677,1.0391161, 1.378998e+00, 2.337158e+01,-7.905681e-03
"<50",250,"l0","1|2|2_1|2|1",  1.78287780,  7.03409426,  1.06362361,1.2217156,0.5414149,1.0391161, 5.611622e-01, 6.362747e+00, 4.495996e-02
"<50",500,"l0","1|2|2_1|2|1",  1.47234988,  3.35786488,  1.05205497,1.2248267,0.5431116,1.0446876, 2.475232e-01, 2.759982e+00, 1.759866e-02
"<50",100,"l1","1|2|2_1|2|1",  1.22091164,  2.52827650,  0.68918461,1.2248267,0.5431116,1.0446876,-3.915038e-03, 2.413842e+00,-3.107786e-01
"<50",250,"l1","1|2|2_1|2|1",  1.39007611,  2.40306924,  0.99942691,1.2248267,0.5431116,1.0446876, 1.652494e-01, 1.958632e+00,-5.443213e-02
"<50",500,"l1","1|2|2_1|2|1",  1.28739763,  1.50498069,  0.99272390,1.2248267,0.5431116,1.0446876, 6.257096e-02, 1.017636e+00,-3.438605e-02
"<50",100,"l2","1|2|2_1|2|1",  0.65971517,  0.53424898,  0.46820006,1.2248267,0.5431116,1.0446876,-5.651115e-01, 7.654362e-01,-5.230649e-01
"<50",250,"l2","1|2|2_1|2|1",  0.86715410,  0.60879309,  0.73272192,1.2248267,0.5431116,1.0446876,-3.576726e-01, 6.667052e-01,-3.034786e-01
"<50",500,"l2","1|2|2_1|2|1",  0.94496105,  0.58658453,  0.80548234,1.2248267,0.5431116,1.0446876,-2.798656e-01, 4.783227e-01,-2.025652e-01
"<50",100,"er","1|2|2_2|2|2",  1.42519271, 12.82532509,  0.23054595,1.1222879,0.3832319,0.9586998, 3.029048e-01, 1.255615e+01,-4.309213e-01
"<50",250,"er","1|2|2_2|2|2",  1.46150621,  8.53568538,  0.76829359,1.1231383,0.3846830,0.9586998, 3.383679e-01, 8.027509e+00,-1.781267e-01
"<50",500,"er","1|2|2_2|2|2",  1.23775541,  2.04494490,  0.92557982,1.1242665,0.3846902,0.9767863, 1.134889e-01, 1.508259e+00,-5.423625e-02
"<50",100,"l0","1|2|2_2|2|2",  1.33370737, 10.21909052,  0.13731309,1.1227588,0.3844135,0.9586998, 2.109485e-01, 1.007775e+01,-4.775479e-01
"<50",250,"l0","1|2|2_2|2|2",  1.47359807,  8.89126719,  0.76910071,1.1231383,0.3846830,0.9586998, 3.504598e-01, 8.356843e+00,-1.724358e-01
"<50",500,"l0","1|2|2_2|2|2",  1.24640736,  2.07790056,  0.91071197,1.1242665,0.3846902,0.9767863, 1.221409e-01, 1.545006e+00,-5.473144e-02
"<50",100,"l1","1|2|2_2|2|2",  0.79046253,  1.75351299,  0.08811284,1.1242665,0.3846902,0.9767863,-3.338039e-01, 1.903269e+00,-5.396314e-01
"<50",250,"l1","1|2|2_2|2|2",  1.07453833,  1.90775415,  0.67805803,1.1242665,0.3846902,0.9767863,-4.972813e-02, 1.588274e+00,-2.590840e-01
"<50",500,"l1","1|2|2_2|2|2",  1.13994752,  1.20209220,  0.89150668,1.1242665,0.3846902,0.9767863, 1.568106e-02, 8.344844e-01,-6.713989e-02
"<50",100,"l2","1|2|2_2|2|2",  0.46882659,  0.38257621,  0.09635808,1.1242665,0.3846902,0.9767863,-6.554399e-01, 6.278505e-01,-5.924956e-01
"<50",250,"l2","1|2|2_2|2|2",  0.73157757,  0.49589387,  0.60702165,1.1242665,0.3846902,0.9767863,-3.926889e-01, 5.006709e-01,-3.607882e-01
"<50",500,"l2","1|2|2_2|2|2",  0.89377551,  0.53098937,  0.78482128,1.1242665,0.3846902,0.9767863,-2.304910e-01, 4.308795e-01,-1.942203e-01
"<50",100,"er","2_1",  1.55241358,  3.64158207,  1.10449801,1.1769809,0.5736532,0.9833365, 3.754327e-01, 2.819573e+00, 7.606651e-02
"<50",250,"er","2_1",  1.30210270,  1.35216359,  0.99905626,1.1831534,0.5922397,1.0127518, 1.189493e-01, 5.184470e-01, 1.783032e-02
"<50",500,"er","2_1",  1.25700521,  0.91096278,  1.02311213,1.1831534,0.5922397,1.0127518, 7.385180e-02, 1.611912e-01, 1.673470e-02
"<50",100,"l0","2_1",  1.53768124,  3.55633021,  1.10577688,1.1769809,0.5736532,0.9833365, 3.607004e-01, 2.725693e+00, 7.192125e-02
"<50",250,"l0","2_1",  1.30244631,  1.35382440,  1.00172911,1.1831534,0.5922397,1.0127518, 1.192929e-01, 5.196765e-01, 2.048902e-02
"<50",500,"l0","2_1",  1.25691819,  0.91158297,  1.01919829,1.1831534,0.5922397,1.0127518, 7.376478e-02, 1.611210e-01, 1.842524e-02
"<50",100,"l1","2_1",  1.04278081,  0.63636842,  0.87265026,1.1831534,0.5922397,1.0127518,-1.403726e-01, 5.143665e-01,-1.234135e-01
"<50",250,"l1","2_1",  1.11213863,  0.63476919,  0.92133303,1.1831534,0.5922397,1.0127518,-7.101479e-02, 2.086752e-01,-5.611189e-02
"<50",500,"l1","2_1",  1.17933942,  0.69524881,  0.97921588,1.1831534,0.5922397,1.0127518,-3.813992e-03, 1.024675e-01,-1.982560e-02
"<50",100,"l2","2_1",  0.80845858,  0.19105027,  0.76017466,1.1831534,0.5922397,1.0127518,-3.746948e-01, 4.686176e-01,-2.357991e-01
"<50",250,"l2","2_1",  0.92511326,  0.22954182,  0.85991546,1.1831534,0.5922397,1.0127518,-2.580402e-01, 2.932181e-01,-1.452049e-01
"<50",500,"l2","2_1",  1.04457797,  0.31341187,  0.93835592,1.1831534,0.5922397,1.0127518,-1.385754e-01, 1.427005e-01,-7.643608e-02
"<50",100,"er","2|1_1|1",  1.94538496, 12.65054747,  1.00903031,1.1330212,0.5247239,0.9074829, 8.123638e-01, 1.154499e+01, 1.581744e-02
"<50",250,"er","2|1_1|1",  1.44992634,  3.00451246,  0.95805611,1.1357424,0.5271879,0.9141561, 3.141840e-01, 2.290530e+00, 1.498308e-02
"<50",500,"er","2|1_1|1",  1.26142796,  1.71777704,  0.92060910,1.1357424,0.5271879,0.9141561, 1.256856e-01, 1.072227e+00, 1.366440e-03
"<50",100,"l0","2|1_1|1",  1.94378439, 12.18292516,  1.00030293,1.1321132,0.5244353,0.9074829, 8.116712e-01, 1.112095e+01, 1.145389e-02
"<50",250,"l0","2|1_1|1",  1.45286144,  3.47347874,  0.95523538,1.1357424,0.5271879,0.9141561, 3.171191e-01, 2.694559e+00, 1.351517e-02
"<50",500,"l0","2|1_1|1",  1.26740310,  1.72418285,  0.92537014,1.1357424,0.5271879,0.9141561, 1.316607e-01, 1.082841e+00, 4.863809e-03
"<50",100,"l1","2|1_1|1",  1.07126932,  1.46188649,  0.70827938,1.1357424,0.5271879,0.9141561,-6.447305e-02, 1.216221e+00,-1.969595e-01
"<50",250,"l1","2|1_1|1",  1.18323989,  1.29203651,  0.88695004,1.1357424,0.5271879,0.9141561, 4.749752e-02, 8.184314e-01,-5.521645e-02
"<50",500,"l1","2|1_1|1",  1.16403023,  1.07676748,  0.87358388,1.1357424,0.5271879,0.9141561, 2.828786e-02, 5.458210e-01,-3.232263e-02
"<50",100,"l2","2|1_1|1",  0.66830551,  0.36410132,  0.54315196,1.1357424,0.5271879,0.9141561,-4.674369e-01, 5.041117e-01,-3.897789e-01
"<50",250,"l2","2|1_1|1",  0.86118183,  0.44414923,  0.73506562,1.1357424,0.5271879,0.9141561,-2.745605e-01, 3.728761e-01,-1.926703e-01
"<50",500,"l2","2|1_1|1",  0.96064469,  0.43592232,  0.80560711,1.1357424,0.5271879,0.9141561,-1.750977e-01, 2.179398e-01,-1.174792e-01
"<50",100,"er","2|1_2|2",  1.75048987, 10.14462926,  0.90025042,1.2422575,1.2205279,0.9872876, 5.082323e-01, 8.777713e+00,-2.730848e-02
"<50",250,"er","2|1_2|2",  1.56398436,  6.54087531,  0.94099801,1.2414864,1.2198094,0.9758098, 3.224980e-01, 5.233525e+00,-6.883350e-03
"<50",500,"er","2|1_2|2",  1.34207836,  1.79517647,  0.99950861,1.2413285,1.2186133,0.9872876, 1.007498e-01, 5.809207e-01, 1.836464e-02
"<50",100,"l0","2|1_2|2",  1.69216221,  8.61773628,  0.89130854,1.2421000,1.2217285,0.9758098, 4.500622e-01, 7.646000e+00,-3.496586e-02
"<50",250,"l0","2|1_2|2",  1.59361888,  7.65977257,  0.95618283,1.2414864,1.2198094,0.9758098, 3.521325e-01, 5.872861e+00,-1.149112e-03
"<50",500,"l0","2|1_2|2",  1.33693831,  1.76096315,  1.01230125,1.2413285,1.2186133,0.9872876, 9.560978e-02, 5.690665e-01, 1.520156e-02
"<50",100,"l1","2|1_2|2",  1.07210756,  1.32884173,  0.74424393,1.2413285,1.2186133,0.9872876,-1.692210e-01, 1.440478e+00,-1.968730e-01
"<50",250,"l1","2|1_2|2",  1.18304160,  1.45232847,  0.85753819,1.2413285,1.2186133,0.9872876,-5.828693e-02, 1.092491e+00,-7.768261e-02
"<50",500,"l1","2|1_2|2",  1.24245113,  1.31559416,  0.96303974,1.2413285,1.2186133,0.9872876, 1.122601e-03, 3.889243e-01,-1.211770e-02
"<50",100,"l2","2|1_2|2",  0.70657980,  0.36630098,  0.60928936,1.2413285,1.2186133,0.9872876,-5.347487e-01, 1.153676e+00,-3.588737e-01
"<50",250,"l2","2|1_2|2",  0.85021074,  0.43353377,  0.72332403,1.2413285,1.2186133,0.9872876,-3.911178e-01, 8.795788e-01,-2.188789e-01
"<50",500,"l2","2|1_2|2",  1.00509712,  0.48190952,  0.86433858,1.2413285,1.2186133,0.9872876,-2.362314e-01, 5.599701e-01,-1.124462e-01
"<50",100,"er","2|1|1_1|1|1",  2.19331341, 18.51687702,  0.81029252,1.1224221,0.4800022,0.8866285, 1.070891e+00, 1.792239e+01,-9.427539e-02
"<50",250,"er","2|1|1_1|1|1",  1.54620912,  7.53268010,  0.86684021,1.1260409,0.4859402,0.8987702, 4.201682e-01, 6.892340e+00,-8.466956e-02
"<50",500,"er","2|1|1_1|1|1",  1.34007194,  2.17001274,  0.92683996,1.1255959,0.4856517,0.8926993, 2.144760e-01, 1.541048e+00,-9.279038e-03
